,CBSA,CBSA Code,Date,AQI,Category,Defining Parameter,Defining Site,Number of Sites Reporting
2538,"Los Angeles-Long Beach-Anaheim, CA",31080,2019-12-14,88,Moderate,PM2.5,06-037-1103,20
2539,"Los Angeles-Long Beach-Anaheim, CA",31080,2019-12-15,42,Good,PM2.5,06-059-0007,18
2540,"Los Angeles-Long Beach-Anaheim, CA",31080,2019-12-16,48,Good,NO2,06-037-4008,18
2541,"Los Angeles-Long Beach-Anaheim, CA",31080,2019-12-17,54,Moderate,NO2,06-037-4008,21
2542,"Los Angeles-Long Beach-Anaheim, CA",31080,2019-12-18,62,Moderate,NO2,06-037-4008,18
2543,"Los Angeles-Long Beach-Anaheim, CA",31080,2019-12-19,76,Moderate,PM2.5,06-037-4008,18
2544,"Los Angeles-Long Beach-Anaheim, CA",31080,2019-12-20,62,Moderate,PM2.5,06-037-4008,20
2545,"Los Angeles-Long Beach-Anaheim, CA",31080,2019-12-21,73,Moderate,PM2.5,06-037-1302,18
2546,"Los Angeles-Long Beach-Anaheim, CA",31080,2019-12-22,59,Moderate,PM2.5,06-037-4008,18
2547,"Los Angeles-Long Beach-Anaheim, CA",31080,2019-12-23,36,Good,NO2,06-059-2022,21
2548,"Los Angeles-Long Beach-Anaheim, CA",31080,2019-12-24,59,Moderate,PM2.5,06-059-0007,18
2549,"Los Angeles-Long Beach-Anaheim, CA",31080,2019-12-25,61,Moderate,PM2.5,06-037-1201,18
2550,"Los Angeles-Long Beach-Anaheim, CA",31080,2019-12-26,43,Good,NO2,06-037-4008,20
2551,"Los Angeles-Long Beach-Anaheim, CA",31080,2019-12-27,69,Moderate,PM2.5,06-037-4008,18
2552,"Los Angeles-Long Beach-Anaheim, CA",31080,2019-12-28,65,Moderate,PM2.5,06-037-4008,18
2553,"Los Angeles-Long Beach-Anaheim, CA",31080,2019-12-29,82,Moderate,PM2.5,06-037-1201,20
2554,"Los Angeles-Long Beach-Anaheim, CA",31080,2019-12-30,59,Moderate,PM2.5,06-037-4008,18
2555,"Los Angeles-Long Beach-Anaheim, CA",31080,2019-12-31,78,Moderate,PM2.5,06-037-4008,18
2556,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-01-01,102,Unhealthy for Sensitive Groups,PM2.5,06-037-4008,21
2557,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-01-02,72,Moderate,PM2.5,06-037-1302,20
2558,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-01-03,87,Moderate,PM2.5,06-037-4008,19
2559,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-01-04,104,Unhealthy for Sensitive Groups,PM2.5,06-037-1302,21
2560,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-01-05,103,Unhealthy for Sensitive Groups,PM2.5,06-037-1302,19
2561,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-01-06,72,Moderate,PM2.5,06-037-4008,19
2562,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-01-07,49,Good,NO2,06-037-4008,20
2563,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-01-08,59,Moderate,PM2.5,06-037-4008,20
2564,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-01-09,49,Good,NO2,06-037-4008,20
2565,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-01-10,66,Moderate,PM2.5,06-037-1302,23
2566,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-01-11,80,Moderate,PM2.5,06-037-1302,20
2567,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-01-12,76,Moderate,PM2.5,06-037-1302,20
2568,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-01-13,80,Moderate,PM2.5,06-037-4008,22
2569,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-01-14,85,Moderate,PM2.5,06-037-4008,20
2570,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-01-15,124,Unhealthy for Sensitive Groups,PM2.5,06-037-4008,20
2571,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-01-16,91,Moderate,PM2.5,06-037-1602,23
2572,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-01-17,40,Good,NO2,06-037-4010,20
2573,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-01-18,62,Moderate,PM2.5,06-037-4004,20
2574,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-01-19,58,Moderate,PM2.5,06-059-0007,22
2575,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-01-20,69,Moderate,PM2.5,06-037-1302,20
2576,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-01-21,48,Good,PM2.5,06-037-0016,20
2577,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-01-22,59,Moderate,PM2.5,06-037-4008,23
2578,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-01-23,59,Moderate,PM2.5,06-059-0007,20
2579,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-01-24,68,Moderate,PM2.5,06-037-1302,20
2580,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-01-25,99,Moderate,PM2.5,06-037-1103,22
2581,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-01-26,130,Unhealthy for Sensitive Groups,PM2.5,06-037-1103,20
2582,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-01-27,81,Moderate,PM2.5,06-059-0007,20
2583,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-01-28,58,Moderate,NO2,06-037-4008,23
2584,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-01-29,54,Moderate,NO2,06-037-4008,20
2585,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-01-30,59,Moderate,PM2.5,06-037-4008,20
2586,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-01-31,67,Moderate,PM2.5,06-037-4008,22
2587,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-02-01,59,Moderate,PM2.5,06-037-4008,20
2588,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-02-02,69,Moderate,PM2.5,06-037-4008,20
2589,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-02-03,54,Moderate,PM10,06-037-4006,23
2590,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-02-04,49,Good,NO2,06-037-4008,20
2591,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-02-05,51,Moderate,PM2.5,06-037-4008,20
2592,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-02-06,62,Moderate,PM2.5,06-037-4008,22
2593,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-02-07,76,Moderate,PM2.5,06-037-4008,20
2594,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-02-08,83,Moderate,PM2.5,06-037-1302,20
2595,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-02-09,55,Moderate,PM2.5,06-037-1103,23
2596,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-02-10,44,Good,NO2,06-037-1103,20
2597,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-02-11,45,Good,Ozone,06-059-2022,20
2598,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-02-12,52,Moderate,PM2.5,06-037-4008,21
2599,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-02-13,62,Moderate,PM2.5,06-037-4008,20
2600,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-02-14,66,Moderate,PM2.5,06-037-4010,20
2601,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-02-15,74,Moderate,PM2.5,06-037-1302,23
2602,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-02-16,77,Moderate,Ozone,06-037-2005,20
2603,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-02-17,72,Moderate,PM2.5,06-037-4010,20
2604,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-02-18,75,Moderate,PM2.5,06-037-1103,22
2605,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-02-19,83,Moderate,PM2.5,06-037-1103,20
2606,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-02-20,78,Moderate,PM2.5,06-037-4008,20
2607,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-02-21,70,Moderate,PM2.5,06-037-4004,23
2608,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-02-22,41,Good,Ozone,06-037-2005,20
2609,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-02-23,54,Moderate,PM2.5,06-037-4010,20
2610,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-02-24,62,Moderate,PM2.5,06-037-4010,22
2611,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-02-25,66,Moderate,NO2,06-037-4008,20
2612,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-02-26,52,Moderate,NO2,06-037-4008,20
2613,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-02-27,57,Moderate,PM2.5,06-037-4008,23
2614,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-02-28,74,Moderate,NO2,06-037-0113,20
2615,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-02-29,50,Good,Ozone,06-037-4010,20
2616,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-03-01,46,Good,Ozone,06-037-2005,22
2617,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-03-02,44,Good,Ozone,06-037-2005,20
2618,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-03-03,44,Good,Ozone,06-037-2005,20
2619,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-03-04,59,Moderate,PM2.5,06-037-1103,22
2620,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-03-05,72,Moderate,PM2.5,06-037-4004,20
2621,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-03-06,67,Moderate,PM2.5,06-037-1103,20
2622,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-03-07,41,Good,Ozone,06-037-2005,22
2623,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-03-08,42,Good,Ozone,06-037-2005,20
2624,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-03-09,45,Good,NO2,06-037-4008,20
2625,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-03-10,28,Good,Ozone,06-037-2005,23
2626,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-03-11,41,Good,Ozone,06-037-1201,20
2627,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-03-12,43,Good,PM2.5,06-037-4008,19
2628,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-03-13,41,Good,NO2,06-037-4008,22
2629,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-03-14,41,Good,Ozone,06-037-1201,20
2630,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-03-15,43,Good,Ozone,06-037-2005,20
2631,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-03-16,39,Good,NO2,06-037-4008,23
2632,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-03-17,46,Good,NO2,06-037-4008,20
2633,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-03-18,48,Good,NO2,06-037-4008,20
2634,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-03-19,44,Good,Ozone,06-037-1201,22
2635,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-03-20,43,Good,Ozone,06-037-2005,20
2636,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-03-21,47,Good,Ozone,06-037-1201,20
2637,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-03-22,43,Good,Ozone,06-037-2005,23
2638,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-03-23,45,Good,Ozone,06-037-2005,20
2639,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-03-24,43,Good,Ozone,06-037-2005,20
2640,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-03-25,44,Good,Ozone,06-037-2005,22
2641,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-03-26,45,Good,Ozone,06-037-2005,20
2642,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-03-27,48,Good,NO2,06-037-4008,20
2643,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-03-28,51,Moderate,Ozone,06-037-2005,22
2644,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-03-29,51,Moderate,Ozone,06-037-2005,20
2645,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-03-30,54,Moderate,Ozone,06-037-2005,20
2646,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-03-31,74,Moderate,Ozone,06-037-2005,22
2647,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-04-01,67,Moderate,Ozone,06-037-2005,20
2648,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-04-02,50,Good,PM2.5,06-037-4008,20
2649,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-04-03,54,Moderate,Ozone,06-037-2005,22
2650,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-04-04,52,Moderate,PM2.5,06-037-4010,20
2651,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-04-05,37,Good,Ozone,06-037-1701,20
2652,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-04-06,41,Good,Ozone,06-037-1201,22
2653,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-04-07,40,Good,Ozone,06-037-1201,20
2654,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-04-08,51,Moderate,NO2,06-037-4008,20
2655,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-04-09,35,Good,Ozone,06-037-2005,21
2656,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-04-10,42,Good,Ozone,06-037-2005,20
2657,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-04-11,49,Good,Ozone,06-037-2005,20
2658,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-04-12,41,Good,PM2.5,06-037-4010,21
2659,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-04-13,38,Good,Ozone,06-037-9033,20
2660,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-04-14,51,Moderate,Ozone,06-037-0016,20
2661,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-04-15,74,Moderate,Ozone,06-037-2005,21
2662,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-04-16,71,Moderate,Ozone,06-037-2005,20
2663,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-04-17,43,Good,Ozone,06-037-1701,20
2664,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-04-18,40,Good,Ozone,06-037-2005,21
2665,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-04-19,44,Good,Ozone,06-037-2005,20
2666,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-04-20,43,Good,PM2.5,06-037-4010,20
2667,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-04-21,48,Good,PM2.5,06-037-0016,22
2668,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-04-22,100,Moderate,Ozone,06-037-0016,20
2669,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-04-23,140,Unhealthy for Sensitive Groups,Ozone,06-037-0016,20
2670,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-04-24,156,Unhealthy,Ozone,06-059-2022,21
2671,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-04-25,182,Unhealthy,Ozone,06-037-2005,20
2672,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-04-26,166,Unhealthy,Ozone,06-037-2005,20
2673,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-04-27,108,Unhealthy for Sensitive Groups,Ozone,06-037-6012,21
2674,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-04-28,185,Unhealthy,Ozone,06-037-6012,19
2675,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-04-29,147,Unhealthy for Sensitive Groups,Ozone,06-037-6012,19
2676,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-04-30,143,Unhealthy for Sensitive Groups,Ozone,06-037-0016,20
2677,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-05-01,97,Moderate,Ozone,06-037-0016,19
2678,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-05-02,90,Moderate,Ozone,06-037-0016,19
2679,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-05-03,61,Moderate,Ozone,06-037-0016,20
2680,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-05-04,115,Unhealthy for Sensitive Groups,Ozone,06-037-2005,19
2681,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-05-05,159,Unhealthy,Ozone,06-037-1701,19
2682,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-05-06,206,Very Unhealthy,Ozone,06-037-0016,21
2683,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-05-07,203,Very Unhealthy,Ozone,06-037-2005,19
2684,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-05-08,185,Unhealthy,Ozone,06-037-6012,20
2685,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-05-09,143,Unhealthy for Sensitive Groups,Ozone,06-037-6012,22
2686,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-05-10,97,Moderate,Ozone,06-037-2005,20
2687,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-05-11,80,Moderate,Ozone,06-037-2005,20
2688,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-05-12,39,Good,Ozone,06-037-1701,22
2689,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-05-13,49,Good,Ozone,06-037-2005,20
2690,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-05-14,48,Good,Ozone,06-037-1701,20
2691,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-05-15,87,Moderate,Ozone,06-037-0016,22
2692,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-05-16,140,Unhealthy for Sensitive Groups,Ozone,06-037-0016,20
2693,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-05-17,77,Moderate,Ozone,06-037-2005,20
2694,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-05-18,39,Good,Ozone,06-037-1201,22
2695,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-05-19,45,Good,Ozone,06-037-1701,20
2696,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-05-20,54,Moderate,Ozone,06-037-1701,20
2697,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-05-21,97,Moderate,Ozone,06-037-2005,22
2698,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-05-22,67,Moderate,PM2.5,06-037-1201,20
2699,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-05-23,71,Moderate,Ozone,06-037-2005,20
2700,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-05-24,108,Unhealthy for Sensitive Groups,Ozone,06-037-0016,22
2701,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-05-25,140,Unhealthy for Sensitive Groups,Ozone,06-037-0016,20
2702,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-05-26,147,Unhealthy for Sensitive Groups,Ozone,06-037-0016,20
2703,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-05-27,136,Unhealthy for Sensitive Groups,Ozone,06-037-1201,22
2704,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-05-28,161,Unhealthy,Ozone,06-037-6012,20
2705,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-05-29,64,Moderate,Ozone,06-037-9033,20
2706,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-05-30,56,Moderate,PM2.5,06-037-1602,22
2707,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-05-31,54,Moderate,Ozone,06-037-2005,20
2708,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-06-01,71,Moderate,Ozone,06-037-1701,20
2709,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-06-02,122,Unhealthy for Sensitive Groups,Ozone,06-037-6012,22
2710,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-06-03,129,Unhealthy for Sensitive Groups,Ozone,06-037-0016,20
2711,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-06-04,108,Unhealthy for Sensitive Groups,Ozone,06-037-6012,20
2712,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-06-05,49,Good,PM2.5,06-037-1201,22
2713,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-06-06,38,Good,Ozone,06-037-4010,20
2714,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-06-07,48,Good,Ozone,06-037-1701,20
2715,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-06-08,74,Moderate,Ozone,06-037-2005,22
2716,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-06-09,80,Moderate,Ozone,06-037-1701,20
2717,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-06-10,143,Unhealthy for Sensitive Groups,Ozone,06-037-2005,20
2718,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-06-11,161,Unhealthy,Ozone,06-037-0016,22
2719,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-06-12,77,Moderate,Ozone,06-037-0016,20
2720,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-06-13,61,Moderate,Ozone,06-037-0016,20
2721,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-06-14,77,Moderate,Ozone,06-037-6012,22
2722,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-06-15,112,Unhealthy for Sensitive Groups,Ozone,06-037-6012,20
2723,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-06-16,61,Moderate,Ozone,06-037-6012,20
2724,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-06-17,71,Moderate,Ozone,06-037-6012,22
2725,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-06-18,64,Moderate,Ozone,06-037-6012,20
2726,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-06-19,97,Moderate,Ozone,06-037-6012,20
2727,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-06-20,77,Moderate,Ozone,06-037-9033,22
2728,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-06-21,105,Unhealthy for Sensitive Groups,Ozone,06-037-1701,20
2729,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-06-22,154,Unhealthy,Ozone,06-037-6012,20
2730,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-06-23,159,Unhealthy,Ozone,06-037-6012,22
2731,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-06-24,156,Unhealthy,Ozone,06-037-6012,20
2732,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-06-25,112,Unhealthy for Sensitive Groups,Ozone,06-037-6012,20
2733,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-06-26,126,Unhealthy for Sensitive Groups,Ozone,06-037-6012,22
2734,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-06-27,119,Unhealthy for Sensitive Groups,Ozone,06-037-6012,20
2735,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-06-28,42,Good,PM10,06-037-9033,20
2736,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-06-29,44,Good,Ozone,06-037-6012,22
2737,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-06-30,80,Moderate,Ozone,06-037-1701,20
2738,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-07-01,77,Moderate,Ozone,06-037-6012,20
2739,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-07-02,100,Moderate,Ozone,06-037-0016,22
2740,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-07-03,129,Unhealthy for Sensitive Groups,Ozone,06-037-0016,20
2741,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-07-04,169,Unhealthy,PM2.5,06-037-1103,20
2742,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-07-05,225,Very Unhealthy,PM2.5,06-037-1103,22
2743,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-07-06,140,Unhealthy for Sensitive Groups,Ozone,06-037-6012,20
2744,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-07-07,129,Unhealthy for Sensitive Groups,Ozone,06-037-0016,20
2745,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-07-08,105,Unhealthy for Sensitive Groups,Ozone,06-037-0016,21
2746,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-07-09,156,Unhealthy,Ozone,06-037-0016,20
2747,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-07-10,204,Very Unhealthy,Ozone,06-037-0016,20
2748,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-07-11,177,Unhealthy,Ozone,06-037-1701,22
2749,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-07-12,172,Unhealthy,Ozone,06-037-0016,20
2750,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-07-13,112,Unhealthy for Sensitive Groups,Ozone,06-037-6012,20
2751,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-07-14,90,Moderate,Ozone,06-037-0016,21
2752,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-07-15,101,Unhealthy for Sensitive Groups,Ozone,06-037-6012,19
2753,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-07-16,108,Unhealthy for Sensitive Groups,Ozone,06-037-0016,19
2754,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-07-17,136,Unhealthy for Sensitive Groups,Ozone,06-037-0016,21
2755,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-07-18,122,Unhealthy for Sensitive Groups,Ozone,06-037-1701,19
2756,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-07-19,97,Moderate,Ozone,06-037-1701,19
2757,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-07-20,133,Unhealthy for Sensitive Groups,Ozone,06-037-6012,21
2758,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-07-21,143,Unhealthy for Sensitive Groups,Ozone,06-037-6012,19
2759,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-07-22,100,Moderate,Ozone,06-037-6012,19
2760,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-07-23,80,Moderate,Ozone,06-037-6012,21
2761,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-07-24,115,Unhealthy for Sensitive Groups,Ozone,06-037-6012,19
2762,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-07-25,140,Unhealthy for Sensitive Groups,Ozone,06-037-0016,19
2763,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-07-26,143,Unhealthy for Sensitive Groups,Ozone,06-037-1701,21
2764,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-07-27,97,Moderate,Ozone,06-037-6012,19
2765,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-07-28,129,Unhealthy for Sensitive Groups,Ozone,06-037-6012,20
2766,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-07-29,164,Unhealthy,Ozone,06-037-6012,22
2767,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-07-30,161,Unhealthy,Ozone,06-037-0016,20
2768,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-07-31,187,Unhealthy,Ozone,06-037-1701,20
2769,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-08-01,161,Unhealthy,Ozone,06-037-6012,22
2770,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-08-02,140,Unhealthy for Sensitive Groups,Ozone,06-037-6012,20
2771,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-08-03,200,Unhealthy,Ozone,06-037-6012,20
2772,"Los Angeles-Long Beach-Anaheim, CA",31080,2020-08-04,122,Unhealthy for Sensitive Groups,Ozone,06-037-6012,22
